101,993846,3.5322278
101,1454468,3.4235260000000003
101,1535109,3.274787
101,1951264,3.2100875
101,1300854,3.185779
101,2024544,3.1826958999999997
101,1245492,3.1801927000000005
101,1872181,3.158537
101,1670345,3.1559212000000003
101,770828,3.1528862
111,1211837,3.2390575
111,2250912,3.0213202999999997
111,369610,2.967056
111,2582802,2.74913
111,2267998,2.7260096000000003
111,2395427,2.6942735
111,2911666,2.6595752
111,2381249,2.645318
111,4154756,2.6292470000000003
111,4160708,2.6266236000000003
117,8579674,2.6967416
117,8946378,2.54803
117,6751668,2.5337217
117,5727208,2.4821177000000003
117,1502397,2.4330797000000004
117,2584384,2.4311857000000003
117,8367814,2.4268012000000003
117,12361974,2.33162
117,1950186,2.2863889
117,7713068,2.2781596
150,770828,3.719703
150,993846,3.6175156000000004
150,1300854,3.5811284
150,816711,3.5066797999999997
150,1483013,3.4740462
150,1392214,3.4430422999999997
150,1535108,3.3454375
150,1535109,3.3448198
150,2024544,3.3412937999999994
150,1343092,3.3295209999999997
152,5727208,3.8688216
152,1950186,3.533243
152,7286456,3.5252275
152,8946378,3.4665456
152,6751668,3.4597487
152,7556122,3.3560917000000003
152,6450804,3.3457468
152,1560220,3.3209767
152,7653254,3.286076
152,2584384,3.2738254
172,8579674,4.7112107000000005
172,6751668,4.5570054
172,1051906,4.1454177
172,5727208,4.0860543
172,7713068,4.0756583
172,7286456,4.004262000000001
172,1502397,3.9356815999999997
172,3281548,3.858539
172,7653254,3.8222008
172,6723592,3.7799156000000003
261,8579674,3.8029144
261,6751668,3.7260046
261,1950186,3.5640937999999993
261,8946378,3.5616282999999997
261,7131622,3.3938751000000003
261,7286456,3.3873196000000005
261,6966692,3.3305817
261,8367814,3.254496
261,7713068,3.2482796
261,6723592,3.2348678
279,6723592,2.676286
279,3480822,2.5926547
279,8936646,2.5804694
279,8579674,2.5578057999999997
279,3228774,2.5547287
279,6751668,2.5397502999999997
279,5727208,2.5202248
279,7146812,2.4986966
279,12361974,2.4539459999999997
279,7713068,2.4337566
300,2488496,4.092967
300,369610,4.0484495
300,1392190,4.0031295
300,2084970,3.9198269999999997
300,816692,3.9168498999999994
300,2543164,3.8819945
300,1211837,3.8689339999999994
300,2379713,3.7778964
300,3315342,3.7671854
300,2395427,3.7305273999999997
309,6751668,4.745004
309,8367814,4.6427746
309,1950186,4.4214970000000005
309,6723592,4.242817400000001
309,8936646,4.1613107000000005
309,8228288,4.118782
309,7653254,3.9821212
309,7286456,3.8572526
309,3794354,3.8064058
309,12361974,3.8026237000000003
310,3783958,2.650808
310,2543164,2.535568
310,2119532,2.5137181
310,4034228,2.490698
310,2582782,2.4115696
310,4550098,2.3831851000000004
310,3741834,2.263153
310,3315342,2.223335
310,4975722,2.2213104
310,105323,2.0817504000000002
318,993846,4.413941400000001
318,816692,4.291477700000001
318,1392190,4.191612200000001
318,1843866,4.1404385999999995
318,2488496,4.122445
318,2084970,4.078053
318,2395427,4.054848000000001
318,1798709,4.03596
318,478970,3.9911556000000004
318,2024544,3.9730377
