101,2334873,3.5445676
101,2024544,3.4498343
101,2042568,3.3197447999999996
101,993846,3.2869704
101,1454468,3.2661037
101,1979320,3.2490482000000003
101,1798709,3.2463894
101,1800241,3.2211797000000004
101,1821549,3.185254
101,1659337,3.1797686
111,1211837,3.1031601
111,4160708,3.0840416
111,4196776,2.964536
111,2250912,2.955542
111,4698684,2.9097254
111,2763304,2.9019992
111,3682448,2.8857896
111,4630562,2.8176913
111,3416532,2.7647965
111,3393786,2.7400064
117,3480822,2.936402
117,12361974,2.7630484
117,5034838,2.7607912999999997
117,8332922,2.6860258999999997
117,7713068,2.6337066000000005
117,2527338,2.6319543999999997
117,6450804,2.5878787
117,993840,2.5822585
117,347149,2.551278
117,3228774,2.5479119999999997
150,2015381,3.7426481
150,1872181,3.7206233
150,1843866,3.7026193
150,1877832,3.6885692999999997
150,1981115,3.6335940000000004
150,816711,3.5939093
150,1430132,3.5788617
150,1234721,3.5764084
150,770828,3.565214
150,1490017,3.4834154
152,7286456,4.761574700000001
152,8946378,4.5455527
152,6751668,4.3636527
152,8936646,4.339694000000001
152,7349950,4.249143599999999
152,8579674,4.177294
152,6450804,4.1086183
152,3387520,4.0644164
152,7131622,4.0493765
152,1950186,4.0487589999999996
172,8579674,5.511951
172,6751668,5.300978700000001
172,7286456,5.2166879999999995
172,1051906,4.663073000000001
172,5727208,4.58221
172,7713068,4.5768476
172,1502397,4.464652500000001
172,12361974,4.3159595
172,3228774,4.304777
172,8936646,4.279306
261,7286456,4.237554599999999
261,8579674,4.0785637
261,8946378,4.074071
261,6751668,3.9375472
261,8936646,3.9105182000000003
261,7713068,3.8104812999999993
261,7131622,3.780675
261,1502397,3.773283
261,2584384,3.7645667
261,8367814,3.7315626
279,3480822,3.0670113999999997
279,8851668,2.8490498
279,10451914,2.7944124
279,11337862,2.7871146
279,6878306,2.7518882999999996
279,1160419,2.7382134999999996
279,993840,2.7346327
279,6566576,2.7268407000000003
279,1361336,2.7242718
279,7975244,2.7218769
300,2488496,4.089359
300,1392190,3.8621627999999997
300,1211837,3.769362
300,2379713,3.7635050000000003
300,369610,3.7519317
300,3498820,3.71924
300,2395427,3.660885
300,816692,3.6060834
300,2543164,3.5877676
300,2911666,3.5778184
309,7286456,4.3259300000000005
309,6751668,4.1742053
309,8936646,3.9519919999999997
309,8367814,3.8817148
309,7131622,3.8572924
309,7653254,3.7964269999999996
309,1950186,3.7671614
309,12361974,3.6773915
309,3480822,3.621842
309,2527338,3.6025263999999995
310,4901306,2.9489267000000003
310,4034228,2.9406842999999996
310,5649144,2.89403
310,6265828,2.8606105
310,3741834,2.8465226
310,4481414,2.8374007000000003
310,5580390,2.820417
310,5027774,2.7983756
310,2671706,2.7648200000000003
310,3783958,2.7466798
318,1843866,4.8569174
318,1872181,4.8491225
318,993846,4.8289304
318,831387,4.753632
318,816692,4.7466087
318,1392190,4.722894999999999
318,2395427,4.6529503
318,1631867,4.5980815999999995
318,2109248,4.4847608
318,2488496,4.4774384000000005
371,1853728,3.3526812000000006
371,1024648,3.2394232999999995
371,1300854,3.1747615000000002
371,770828,3.1152873
371,2024544,3.034398
371,1979320,3.0052232999999995
371,1663662,2.972761
371,1343092,2.964388
371,1659337,2.9356433999999996
371,443272,2.8832676
407,2543164,4.054164
407,3315342,4.002258
407,1431045,3.9474742
407,1211837,3.9359919999999997
407,1386697,3.9264930000000002
407,2975590,3.8353949000000003
407,451279,3.7756126000000005
407,5013056,3.772104
407,2250912,3.7635534
407,3896198,3.7453870000000005
442,1431045,4.150373
442,2975590,4.115023600000001
442,2488496,4.006314
442,478970,3.882798
442,2911666,3.8349926
442,2395427,3.8272443
442,816692,3.6954214999999997
442,2379713,3.6841353999999997
442,3315342,3.6555707
442,455944,3.6540627
583,993846,5.603132700000001
583,1905041,5.363123000000001
583,1981115,5.348080599999999
583,1877832,5.307506
583,1457767,5.0965169999999995
583,1245492,5.0942636
583,2015381,5.038805
583,1535109,5.008849
583,831387,4.9890513
583,1723121,4.909659400000001
590,1454468,5.6227922
590,993846,5.574523999999999
590,2024544,5.187577200000001
590,1343092,4.950158999999999
590,2334873,4.943032
590,816692,4.9352584
590,1800241,4.9293027
590,1300854,4.7390847
590,1535109,4.731954
590,2278388,4.730889
592,2543164,4.4766564
592,5013056,4.367079
592,3501632,4.2743945
592,6644200,4.2652307
592,3890160,4.2485547
592,3315342,4.2340765
592,4154756,4.179119
592,1431045,4.1608973
592,4972582,4.1573763
592,451279,4.1502337
595,369610,3.4590433
595,478970,3.4124496
595,1392190,3.4001095
595,2381249,3.3511024
595,2802144,3.3032519999999996
595,1638355,3.2962844
595,3079380,3.2580957
595,2179136,3.224332
595,1951266,3.1791763
595,1663202,3.1696684
674,816692,3.4905839999999997
674,2488496,3.4395306000000003
674,2084970,3.2346494
674,993846,3.231838
674,3748528,3.1946976
674,3385516,3.1672783
674,1211837,3.1502432999999996
674,2140479,3.140188
674,3783958,3.1351514
674,1596363,3.1328162999999996
692,2543164,3.41399
692,2119532,3.3782562999999994
692,3890160,3.3674529000000004
692,3896198,3.3598707
692,5013056,3.3442285000000003
692,3731562,3.332906
692,1386697,3.3275826
692,3183660,3.326229
692,3501632,3.3233832999999997
692,2771200,3.3102032999999995
699,2543164,4.0523343
699,1431045,3.9740300000000004
699,3315342,3.9072375
699,1663202,3.8945205
699,2119532,3.8109837
699,2250912,3.7739074
699,3748528,3.7699683
699,2488496,3.7598112
699,3183660,3.7161714999999997
699,3659388,3.7156947
745,7286456,3.003344
745,7131622,2.875989
745,1259528,2.8204404999999997
745,1959563,2.7502396
745,6644200,2.7074125
745,6146586,2.7072916
745,9243946,2.6945412
745,8579674,2.6739778999999997
745,3263904,2.6610596
745,6966692,2.6508381
863,3501632,3.6891722999999996
863,4154756,3.5714366
863,451279,3.545583
863,2737304,3.5323787
863,2250912,3.5144910000000005
863,6644200,3.4479699999999998
863,3896198,3.4426765
863,974015,3.429851
863,1959563,3.4217722000000004
863,4972582,3.3967037
921,770828,8.525308
921,2302755,7.870355
921,1905041,7.5852838
921,1454468,7.394093499999999
921,993846,7.320294400000001
921,1483013,7.2858089999999995
921,1343092,7.176150999999999
921,1623205,6.867601400000001
